REGION TYPE,REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Virgin Islands,2018,27,0.676819,4,2,591
States,New York City,2018,27,1.06748,989,66,92648
States,Alabama,2018,28,0.602153,226,80,37532
States,Alaska,2018,28,1.80654,79,15,4373
States,Arizona,2018,28,1.61422,238,43,14744
States,Arkansas,2018,28,0.688924,13,7,1887
States,California,2018,28,0.98471,398,92,40418
States,Colorado,2018,28,0.24433,53,41,21692
States,Connecticut,2018,28,1.15512,7,4,606
States,Delaware,2018,28,0,0,10,2395
States,District of Columbia,2018,28,1.20312,162,5,13465
States,Florida,2018,28,X,X,X,X
States,Georgia,2018,28,1.07322,446,43,41557
States,Hawaii,2018,28,0.93361,9,14,964
States,Idaho,2018,28,0,0,2,529
States,Illinois,2018,28,0.69657,264,61,37900
States,Indiana,2018,28,0.82203,20,16,2433
States,Iowa,2018,28,0.173762,2,7,1151
States,Kansas,2018,28,0,0,9,1602
States,Kentucky,2018,28,0.229961,14,9,6088
States,Louisiana,2018,28,1.26171,602,89,47713
States,Maine,2018,28,0.0236463,1,19,4229
States,Maryland,2018,28,1.013,53,16,5232
States,Massachusetts,2018,28,0.802852,241,30,30018
States,Michigan,2018,28,0.330374,48,62,14529
States,Minnesota,2018,28,0.526712,28,15,5316
States,Mississippi,2018,28,1.1408,190,44,16655
States,Missouri,2018,28,0,0,15,2079
States,Montana,2018,28,0,0,4,1974
States,Nebraska,2018,28,1.00085,59,40,5895
States,Nevada,2018,28,0.320076,47,30,14684
States,New Hampshire,2018,28,0.445765,6,12,1346
States,New Jersey,2018,28,1.29799,332,38,25578
States,New Mexico,2018,28,1.0292,135,31,13117
States,New York,2018,28,0,0,36,7055
States,North Carolina,2018,28,0.575214,33,20,5737
States,North Dakota,2018,28,0.26178,2,4,764
States,Ohio,2018,28,0.516582,50,27,9679
States,Oklahoma,2018,28,0.356205,19,14,5334
States,Oregon,2018,28,0.469835,163,73,34693
States,Pennsylvania,2018,28,0.481905,251,134,52085
States,Rhode Island,2018,28,0.0256937,1,23,3892
States,South Carolina,2018,28,0.372836,14,10,3755
States,South Dakota,2018,28,0.339367,21,23,6188
States,Tennessee,2018,28,0.077821,4,46,5140
States,Texas,2018,28,1.35064,256,91,18954
States,Utah,2018,28,0.194384,121,46,62248
States,Vermont,2018,28,1.1535,13,5,1127
States,Virginia,2018,28,0.78294,619,108,79061
States,Washington,2018,28,0.205814,8,36,3887
States,West Virginia,2018,28,0.260945,18,26,6898
States,Wisconsin,2018,28,0.255211,6,17,2351
States,Wyoming,2018,28,0.893683,29,14,3245
States,Puerto Rico,2018,28,2.2805,40,4,1754
States,Virgin Islands,2018,28,0,0,2,667
States,New York City,2018,28,1.11572,1097,69,98322
States,Alabama,2018,29,0.617486,226,78,36600
States,Alaska,2018,29,1.47645,63,15,4267
States,Arizona,2018,29,1.21347,142,36,11702
States,Arkansas,2018,29,0.763359,12,7,1572
States,California,2018,29,0.933866,379,93,40584
States,Colorado,2018,29,0.215856,48,41,22237
States,Connecticut,2018,29,2.2508,14,4,622
States,Delaware,2018,29,0.302637,7,10,2313
States,District of Columbia,2018,29,1.05352,137,4,13004
States,Florida,2018,29,X,X,X,X
States,Georgia,2018,29,0.953841,392,43,41097
States,Hawaii,2018,29,1.15789,11,14,950
States,Idaho,2018,29,0,0,2,546
States,Illinois,2018,29,0.590593,221,60,37420
States,Indiana,2018,29,1.05773,24,16,2269
States,Iowa,2018,29,0.0748503,1,7,1336
States,Kansas,2018,29,0.14892,2,7,1343
States,Kentucky,2018,29,0.323154,20,10,6189
States,Louisiana,2018,29,1.18918,569,90,47848
States,Maine,2018,29,0,0,18,3212
States,Maryland,2018,29,0.401714,15,13,3734
States,Massachusetts,2018,29,0.657088,193,29,29372
States,Michigan,2018,29,0.260573,39,62,14967
States,Minnesota,2018,29,0.8449,42,14,4971
States,Mississippi,2018,29,0.997889,156,42,15633
States,Missouri,2018,29,0.103146,2,14,1939
States,Montana,2018,29,0,0,4,1950
States,Nebraska,2018,29,0.985687,73,41,7406
States,Nevada,2018,29,0.423499,39,27,9209
States,New Hampshire,2018,29,0.0770416,1,12,1298
States,New Jersey,2018,29,1.24432,312,37,25074
States,New Mexico,2018,29,0.782473,105,30,13419
States,New York,2018,29,0,0,35,6891
States,North Carolina,2018,29,0.0723197,4,18,5531
States,North Dakota,2018,29,0.134048,1,4,746
States,Ohio,2018,29,0.513627,49,26,9540
States,Oklahoma,2018,29,0.338409,10,12,2955
States,Oregon,2018,29,0.421065,146,72,34674
States,Pennsylvania,2018,29,0.356381,157,135,44054
States,Rhode Island,2018,29,0,0,23,3789
States,South Carolina,2018,29,0.235156,8,9,3402
States,South Dakota,2018,29,0.43297,27,23,6236
States,Tennessee,2018,29,0.424119,23,49,5423
States,Texas,2018,29,1.06927,203,90,18985
States,Utah,2018,29,0.178874,111,46,62055
States,Vermont,2018,29,1.42857,15,4,1050
States,Virginia,2018,29,0.731648,602,105,82280
States,Washington,2018,29,0.225677,9,36,3988
States,West Virginia,2018,29,0.127755,8,23,6262
States,Wisconsin,2018,29,0.389105,10,18,2570
States,Wyoming,2018,29,0.397483,12,14,3019
States,Puerto Rico,2018,29,4.55032,85,4,1868
States,Virgin Islands,2018,29,0.182149,1,2,549
States,New York City,2018,29,1.04192,1010,68,96936
States,Alabama,2018,30,0.61808,211,77,34138
States,Alaska,2018,30,1.3363,60,15,4490
States,Arizona,2018,30,1.72563,260,43,15067
States,Arkansas,2018,30,0.448934,8,7,1782
States,California,2018,30,0.946458,382,90,40361
States,Colorado,2018,30,0.159526,35,41,21940
States,Connecticut,2018,30,0.339559,2,4,589
States,Delaware,2018,30,0.131868,3,10,2275
States,District of Columbia,2018,30,1.03181,133,4,12890
States,Florida,2018,30,X,X,X,X
States,Georgia,2018,30,1.09775,441,43,40173
States,Hawaii,2018,30,0.909091,9,14,990
States,Idaho,2018,30,0.322581,1,2,310
States,Illinois,2018,30,0.458395,164,60,35777
States,Indiana,2018,30,0.742881,18,16,2423
States,Iowa,2018,30,0.0765111,1,7,1307
States,Kansas,2018,30,0.074184,1,7,1348
States,Kentucky,2018,30,0.226317,14,9,6186
States,Louisiana,2018,30,1.30786,638,89,48782
States,Maine,2018,30,0.0878477,3,18,3415
States,Maryland,2018,30,0.45719,22,14,4812
States,Massachusetts,2018,30,0.667453,198,28,29665
States,Michigan,2018,30,0.39804,65,67,16330
States,Minnesota,2018,30,0.633762,33,15,5207
States,Mississippi,2018,30,1.14843,198,44,17241
States,Missouri,2018,30,0.04914,1,15,2035
States,Montana,2018,30,0,0,4,1969
States,Nebraska,2018,30,0.573643,37,41,6450
States,Nevada,2018,30,0.334865,51,30,15230
States,New Hampshire,2018,30,0.60015,8,12,1333
States,New Jersey,2018,30,1.13838,288,37,25299
States,New Mexico,2018,30,0.871948,35,12,4014
States,New York,2018,30,0.0135135,1,34,7400
States,North Carolina,2018,30,0.23595,11,15,4662
States,North Dakota,2018,30,0.163399,1,3,612
States,Ohio,2018,30,0.314597,30,27,9536
States,Oklahoma,2018,30,0.252343,7,11,2774
States,Oregon,2018,30,0.349108,117,73,33514
States,Pennsylvania,2018,30,0.34642,168,131,48496
States,Rhode Island,2018,30,0.0261986,1,23,3817
States,South Carolina,2018,30,0.426136,12,9,2816
States,South Dakota,2018,30,0.643294,40,23,6218
States,Tennessee,2018,30,0.34558,19,48,5498
States,Texas,2018,30,1.02062,197,90,19302
States,Utah,2018,30,0.0630543,31,47,49164
States,Vermont,2018,30,1.1396,8,4,702
States,Virginia,2018,30,0.683917,540,111,78957
States,Washington,2018,30,0.288714,11,36,3810
States,West Virginia,2018,30,0.0848656,6,24,7070
States,Wisconsin,2018,30,0.236072,5,17,2118
States,Wyoming,2018,30,0.302216,9,14,2978
States,Puerto Rico,2018,30,4.03518,78,4,1933
States,Virgin Islands,2018,30,0.483092,3,2,621
States,New York City,2018,30,0.880769,834,69,94690
States,Alabama,2018,31,0.64822,227,75,35019
States,Alaska,2018,31,1.44396,63,15,4363
States,Arizona,2018,31,1.32218,166,36,12555
States,Arkansas,2018,31,0.542373,8,6,1475
States,California,2018,31,0.942208,374,82,39694
States,Colorado,2018,31,0.192141,40,40,20818
States,Connecticut,2018,31,0,0,4,697
States,Delaware,2018,31,0,0,10,2212
States,District of Columbia,2018,31,0.868696,113,4,13008
States,Florida,2018,31,X,X,X,X
States,Georgia,2018,31,0.983631,390,45,39649
States,Hawaii,2018,31,0.40858,4,14,979
States,Idaho,2018,31,0,0,1,82
States,Illinois,2018,31,0.506873,177,58,34920
States,Indiana,2018,31,0.626468,16,16,2554
States,Iowa,2018,31,0.062383,1,7,1603
States,Kansas,2018,31,0.115473,1,6,866
States,Kentucky,2018,31,0.04649,2,8,4302
States,Louisiana,2018,31,1.40713,658,89,46762
States,Maine,2018,31,0.0734035,3,19,4087
States,Maryland,2018,31,0.445198,21,14,4717
States,Massachusetts,2018,31,0.564083,165,29,29251
States,Michigan,2018,31,0.508406,75,62,14752
States,Minnesota,2018,31,0.904243,39,14,4313
States,Mississippi,2018,31,1.05817,165,41,15593
States,Missouri,2018,31,0.100959,2,15,1981
States,Montana,2018,31,0,0,3,1736
States,Nebraska,2018,31,0.544239,35,40,6431
States,Nevada,2018,31,0.265903,39,30,14667
States,New Hampshire,2018,31,1.17555,15,11,1276
States,New Jersey,2018,31,1.11922,279,35,24928
States,New Mexico,2018,31,0.991724,139,30,14016
States,New York,2018,31,0.0136836,1,35,7308
States,North Carolina,2018,31,0.164339,8,16,4868
States,North Dakota,2018,31,0.132979,1,5,752
States,Ohio,2018,31,0.577265,52,25,9008
States,Oklahoma,2018,31,0.321314,9,11,2801
States,Oregon,2018,31,0.298632,100,72,33486
States,Pennsylvania,2018,31,0.421819,205,134,48599
States,Rhode Island,2018,31,0.0522466,2,23,3828
States,South Carolina,2018,31,0.351101,11,9,3133
States,South Dakota,2018,31,0.280811,18,23,6410
States,Tennessee,2018,31,0.189717,10,46,5271
States,Texas,2018,31,1.05115,209,90,19883
States,Utah,2018,31,0.177218,109,46,61506
States,Vermont,2018,31,1.43541,15,5,1045
States,Virginia,2018,31,0.653345,529,110,80968
States,Washington,2018,31,0.134553,5,36,3716
States,West Virginia,2018,31,0.164843,11,23,6673
States,Wisconsin,2018,31,0.131464,3,17,2282
States,Wyoming,2018,31,0.661521,18,13,2721
States,Puerto Rico,2018,31,4.12866,86,5,2083
States,Virgin Islands,2018,31,0.525394,3,2,571
States,New York City,2018,31,0.957264,926,67,96734
States,Alabama,2018,32,0.651766,226,76,34675
States,Alaska,2018,32,1.48837,64,15,4300
States,Arizona,2018,32,1.68249,257,43,15275
States,Arkansas,2018,32,0.759631,14,7,1843
States,California,2018,32,0.954801,387,87,40532
States,Colorado,2018,32,0.182083,40,41,21968
States,Connecticut,2018,32,1.3089,10,4,764
States,Delaware,2018,32,0,0,10,2186
States,District of Columbia,2018,32,0.972733,127,4,13056
States,Florida,2018,32,X,X,X,X
States,Georgia,2018,32,1.14223,465,45,40710
States,Hawaii,2018,32,0.838926,10,14,1192
States,Idaho,2018,32,0,0,1,73
States,Illinois,2018,32,0.441259,157,58,35580
States,Indiana,2018,32,1.19002,31,16,2605
States,Iowa,2018,32,0.114778,4,13,3485
States,Kansas,2018,32,0.102354,1,6,977
States,Kentucky,2018,32,0.232481,14,7,6022
States,Louisiana,2018,32,1.31079,617,90,47071
States,Maine,2018,32,0.045861,2,19,4361
States,Maryland,2018,32,0.610874,20,12,3274
States,Massachusetts,2018,32,0.655524,191,28,29137
States,Michigan,2018,32,0.298011,43,59,14429
States,Minnesota,2018,32,0.095057,2,9,2104
States,Mississippi,2018,32,1.10771,134,44,12097
States,Missouri,2018,32,0.149328,3,15,2009
States,Montana,2018,32,0,0,3,1791
States,Nebraska,2018,32,1.21916,85,40,6972
States,Nevada,2018,32,0.223608,33,29,14758
States,New Hampshire,2018,32,0.773395,10,12,1293
States,New Jersey,2018,32,1.20482,304,31,25232
States,New Mexico,2018,32,1.10102,143,32,12988
States,New York,2018,32,0,0,35,7789
States,North Carolina,2018,32,0.0442968,2,13,4515
States,North Dakota,2018,32,0,0,2,420
States,Ohio,2018,32,0.547945,50,25,9125
States,Oklahoma,2018,32,0.576844,28,14,4854
States,Oregon,2018,32,0.38562,127,73,32934
States,Pennsylvania,2018,32,0.36568,175,130,47856
States,Rhode Island,2018,32,0.0942507,3,21,3183
States,South Carolina,2018,32,0.307031,10,9,3257
States,South Dakota,2018,32,0.495841,31,23,6252
States,Tennessee,2018,32,0.324383,18,48,5549
States,Texas,2018,32,1.31634,156,52,11851
States,Utah,2018,32,0.394566,176,51,44606
States,Vermont,2018,32,1.64093,17,5,1036
States,Virginia,2018,32,0.631338,523,109,82840
States,Washington,2018,32,0.261694,8,32,3057
States,West Virginia,2018,32,0.0645494,5,25,7746
States,Wisconsin,2018,32,0.223015,5,17,2242
States,Wyoming,2018,32,0.555997,14,13,2518
States,Puerto Rico,2018,32,4.63697,76,4,1639
States,Virgin Islands,2018,32,0.338409,2,2,591
States,New York City,2018,32,1.0129,983,67,97048
States,Alabama,2018,33,0.894793,326,75,36433
States,Alaska,2018,33,1.88111,75,14,3987
States,Arizona,2018,33,1.66342,222,35,13346
States,Arkansas,2018,33,0.513479,8,6,1558
States,California,2018,33,0.947351,391,84,41273
States,Colorado,2018,33,0.202891,48,41,23658
States,Connecticut,2018,33,0.281294,2,4,711
States,Delaware,2018,33,0,0,10,2314
States,District of Columbia,2018,33,1.09916,142,4,12919
States,Florida,2018,33,X,X,X,X
States,Georgia,2018,33,1.68312,711,45,42243
States,Hawaii,2018,33,0.568182,7,14,1232
States,Idaho,2018,33,0,0,1,70
States,Illinois,2018,33,0.475835,172,58,36147
States,Indiana,2018,33,1.05878,29,16,2739
States,Iowa,2018,33,0.205997,9,14,4369
States,Kansas,2018,33,0,0,8,1809
States,Kentucky,2018,33,0.354724,22,9,6202
States,Louisiana,2018,33,1.42011,712,91,50137
States,Maine,2018,33,0.0700444,3,19,4283
States,Maryland,2018,33,0.548341,19,13,3465
States,Massachusetts,2018,33,0.689191,205,29,29745
States,Michigan,2018,33,0.394685,60,60,15202
States,Minnesota,2018,33,0.304136,5,8,1644
States,Mississippi,2018,33,1.54768,248,42,16024
States,Missouri,2018,33,0.125209,3,14,2396
States,Montana,2018,33,0,0,3,1899
States,Nebraska,2018,33,1.09091,54,40,4950
States,Nevada,2018,33,0.268597,36,29,13403
States,New Hampshire,2018,33,0.938233,12,12,1279
States,New Jersey,2018,33,1.34763,318,35,23597
States,New Mexico,2018,33,1.34678,175,31,12994
States,New York,2018,33,0,0,33,8346
States,North Carolina,2018,33,0.258509,12,14,4642
States,North Dakota,2018,33,0,0,4,335
States,Ohio,2018,33,0.564676,54,26,9563
States,Oklahoma,2018,33,0.72095,34,13,4716
States,Oregon,2018,33,0.412281,141,72,34200
States,Pennsylvania,2018,33,0.408946,194,129,47439
States,Rhode Island,2018,33,0.0561482,2,23,3562
States,South Carolina,2018,33,0.4677,16,10,3421
States,South Dakota,2018,33,0.48353,32,23,6618
States,Tennessee,2018,33,0.136585,7,46,5125
States,Texas,2018,33,0.988875,184,88,18607
States,Utah,2018,33,0.379986,173,56,45528
States,Vermont,2018,33,0.959024,11,5,1147
States,Virginia,2018,33,0.639519,517,112,80842
States,Washington,2018,33,0.133761,5,32,3738
States,West Virginia,2018,33,0.102474,7,23,6831
States,Wisconsin,2018,33,0.294737,7,17,2375
States,Wyoming,2018,33,0.544747,14,13,2570
States,Puerto Rico,2018,33,3.7182,76,5,2044
States,Virgin Islands,2018,33,0.391389,2,2,511
States,New York City,2018,33,1.02171,958,63,93764
States,Alabama,2018,34,1.3137,512,78,38974
States,Alaska,2018,34,0.550528,73,14,13260
States,Arizona,2018,34,2.22658,375,42,16842
States,Arkansas,2018,34,0.610501,15,7,2457
States,California,2018,34,0.85034,335,72,39396
States,Colorado,2018,34,0.319584,75,41,23468
States,Connecticut,2018,34,1.06557,13,4,1220
States,Delaware,2018,34,0,0,9,1875
States,District of Columbia,2018,34,1.24419,166,4,13342
States,Florida,2018,34,X,X,X,X
States,Georgia,2018,34,1.93451,810,42,41871
States,Hawaii,2018,34,0.834202,8,12,959
States,Idaho,2018,34,0,0,1,81
States,Illinois,2018,34,0.512276,188,58,36699
States,Indiana,2018,34,1.16721,43,16,3684
States,Iowa,2018,34,0.171416,8,13,4667
States,Kansas,2018,34,0.137646,2,7,1453
States,Kentucky,2018,34,0.552317,36,9,6518
States,Louisiana,2018,34,1.75043,908,92,51873
States,Maine,2018,34,0.0487924,2,18,4099
States,Maryland,2018,34,1.05468,38,12,3603
States,Massachusetts,2018,34,0.71071,203,28,28563
States,Michigan,2018,34,0.492295,46,31,9344
States,Minnesota,2018,34,0.107066,2,7,1868
States,Mississippi,2018,34,1.73671,243,40,13992
States,Missouri,2018,34,0.0323729,1,15,3089
States,Montana,2018,34,0,0,2,1623
States,Nebraska,2018,34,2.13704,160,39,7487
States,Nevada,2018,34,0.327635,46,29,14040
States,New Hampshire,2018,34,0.96225,13,12,1351
States,New Jersey,2018,34,1.53041,380,36,24830
States,New Mexico,2018,34,1.00043,46,12,4598
States,New York,2018,34,0,0,34,8892
States,North Carolina,2018,34,0.166196,10,13,6017
States,North Dakota,2018,34,0.174216,1,5,574
States,Ohio,2018,34,0.672563,73,27,10854
States,Oklahoma,2018,34,0.925926,45,15,4860
States,Oregon,2018,34,0.400144,133,72,33238
States,Pennsylvania,2018,34,0.411591,198,130,48106
States,Rhode Island,2018,34,0.0283527,1,22,3527
States,South Carolina,2018,34,0.228368,9,10,3941
States,South Dakota,2018,34,0.627897,42,23,6689
States,Tennessee,2018,34,0.262009,18,47,6870
States,Texas,2018,34,1.39918,270,88,19297
States,Utah,2018,34,0,0,0,0
States,Vermont,2018,34,1.46277,11,4,752
States,Virginia,2018,34,0.766764,624,115,81381
States,Washington,2018,34,0.169887,8,32,4709
States,West Virginia,2018,34,0.0786658,5,21,6356
States,Wisconsin,2018,34,0.368098,9,17,2445
States,Wyoming,2018,34,0.651997,16,13,2454
States,Puerto Rico,2018,34,5.14313,106,5,2061
States,Virgin Islands,2018,34,0,0,2,550
States,New York City,2018,34,1.01129,923,60,91270
States,Alabama,2018,35,1.27224,497,78,39065
States,Alaska,2018,35,2.84148,114,14,4012
States,Arizona,2018,35,2.12139,295,36,13906
States,Arkansas,2018,35,0.976563,25,7,2560
States,California,2018,35,1.01655,435,75,42792
States,Colorado,2018,35,0.315884,77,41,24376
States,Connecticut,2018,35,0.533721,11,4,2061
States,Delaware,2018,35,0,0,10,2524
States,District of Columbia,2018,35,1.34153,179,4,13343
States,Florida,2018,35,X,X,X,X
States,Georgia,2018,35,1.95655,852,44,43546
States,Hawaii,2018,35,1.57171,24,12,1527
States,Idaho,2018,35,0,0,1,65
States,Illinois,2018,35,0.713604,269,58,37696
States,Indiana,2018,35,1.25261,48,15,3832
States,Iowa,2018,35,0.163246,7,13,4288
States,Kansas,2018,35,0,0,8,2213
States,Kentucky,2018,35,0.472464,32,9,6773
States,Louisiana,2018,35,1.88723,976,92,51716
States,Maine,2018,35,0,0,19,3991
States,Maryland,2018,35,0.708048,30,12,4237
States,Massachusetts,2018,35,0.717829,191,26,26608
States,Michigan,2018,35,0.435664,43,33,9870
States,Minnesota,2018,35,0.317965,8,10,2516
States,Mississippi,2018,35,2.24541,269,37,11980
States,Missouri,2018,35,0.299133,10,15,3343
States,Montana,2018,35,0,0,2,1828
States,Nebraska,2018,35,2.13551,162,40,7586
States,Nevada,2018,35,0.379347,54,29,14235
States,New Hampshire,2018,35,0.185989,3,12,1613
States,New Jersey,2018,35,1.40639,356,36,25313
States,New Mexico,2018,35,1.42765,199,31,13939
States,New York,2018,35,0,0,33,9869
States,North Carolina,2018,35,0.353607,25,14,7070
States,North Dakota,2018,35,0.497512,1,1,201
States,Ohio,2018,35,0.771185,85,27,11022
States,Oklahoma,2018,35,1.05357,59,14,5600
States,Oregon,2018,35,0.483954,160,72,33061
States,Pennsylvania,2018,35,0.460419,238,126,51692
States,Rhode Island,2018,35,0.0227376,1,22,4398
States,South Carolina,2018,35,0.385171,16,10,4154
States,South Dakota,2018,35,0.688705,45,23,6534
States,Tennessee,2018,35,0.409079,31,49,7578
States,Texas,2018,35,1.20577,244,78,20236
States,Utah,2018,35,0.379986,173,56,45528
States,Vermont,2018,35,1.95258,14,4,717
States,Virginia,2018,35,0.763959,670,122,87701
States,Washington,2018,35,0.183007,7,33,3825
States,West Virginia,2018,35,0.184445,12,20,6506
States,Wisconsin,2018,35,0.390625,9,18,2304
States,Wyoming,2018,35,0.373514,11,14,2945
States,Puerto Rico,2018,35,4.69762,87,4,1852
States,Virgin Islands,2018,35,0,0,2,556
States,New York City,2018,35,1.03302,966,64,93512
States,Alabama,2018,36,1.44664,565,78,39056
States,Alaska,2018,36,2.89612,121,14,4178
States,Arizona,2018,36,2.10737,316,43,14995
States,Arkansas,2018,36,0.831354,21,8,2526
States,California,2018,36,1.35018,515,71,38143
States,Colorado,2018,36,0.532201,99,40,18602
States,Connecticut,2018,36,0.569177,13,5,2284
States,Delaware,2018,36,0,0,10,1945
States,District of Columbia,2018,36,1.35528,163,4,12027
States,Florida,2018,36,X,X,X,X
States,Georgia,2018,36,2.13277,896,44,42011
States,Hawaii,2018,36,1.57116,17,13,1082
States,Idaho,2018,36,0,0,1,68
States,Illinois,2018,36,0.740824,263,58,35501
